,index,st_id,sale_time,subject,money
6687,9,8,2020-05-13 15:55:35,math,0.7
6688,3,39,2020-05-13 16:12:15,math,2.9
6689,2,19,2020-05-13 16:28:55,biology,0.5
6690,9,8,2020-05-13 16:45:35,math,0.7
6691,0,35,2020-05-13 17:02:15,math,2.9
6692,3,39,2020-05-13 17:18:55,math,1.5
6693,9,8,2020-05-13 17:35:35,math,1.5
6694,3,39,2020-05-13 17:52:15,math,0.5
6695,1,15,2020-05-13 18:08:55,biology,1.5
6696,4,2,2020-05-13 18:25:35,math,3.0
6697,8,3,2020-05-13 18:42:15,biology,1.5
6698,9,8,2020-05-13 18:58:55,math,3.0
6699,8,3,2020-05-13 19:15:35,biology,2.9
6700,8,3,2020-05-13 19:32:15,math,3.0
6701,4,2,2020-05-13 19:48:55,math,0.7
6702,8,3,2020-05-13 20:05:35,math,2.9
6703,8,3,2020-05-13 20:22:15,math,0.5
6704,5,30,2020-05-13 20:38:55,math,3.0
6705,4,2,2020-05-13 20:55:35,math,0.7
6706,4,2,2020-05-13 21:12:15,math,0.5
6707,1,15,2020-05-13 21:28:55,biology,0.5
6708,4,2,2020-05-13 21:45:35,math,2.9
6709,9,8,2020-05-13 22:02:15,biology,0.5
6710,5,30,2020-05-13 22:18:55,math,0.5
6711,7,31,2020-05-13 22:35:35,math,0.5
6712,2,19,2020-05-13 22:52:15,math,3.0
6713,4,2,2020-05-13 23:08:55,math,2.9
6714,2,19,2020-05-13 23:25:35,math,2.9
6715,3,39,2020-05-13 23:42:15,math,0.7
6716,2,19,2020-05-13 23:58:55,biology,0.7
6717,0,35,2020-05-14 00:15:35,math,3.0
6718,5,30,2020-05-14 00:32:15,math,0.5
6719,2,19,2020-05-14 00:48:55,biology,3.0
6720,3,39,2020-05-14 01:05:35,math,1.5
6721,7,31,2020-05-14 01:22:15,math,3.0
6722,8,3,2020-05-14 01:38:55,math,1.5
6723,4,2,2020-05-14 01:55:35,math,2.9
6724,4,2,2020-05-14 02:12:15,math,0.5
6725,1,15,2020-05-14 02:28:55,math,0.5
6726,0,35,2020-05-14 02:45:35,math,1.5
6727,6,14,2020-05-14 03:02:15,biology,0.5
6728,7,31,2020-05-14 03:18:55,math,0.7
6729,4,2,2020-05-14 03:35:35,math,2.9
6730,4,2,2020-05-14 03:52:15,biology,0.5
6731,4,2,2020-05-14 04:08:55,math,3.0
6732,3,39,2020-05-14 04:25:35,math,3.0
6733,4,2,2020-05-14 04:42:15,math,0.5
6734,2,19,2020-05-14 04:58:55,math,1.5
6735,2,19,2020-05-14 05:15:35,math,0.5
6736,0,35,2020-05-14 05:32:15,math,3.0
6737,7,31,2020-05-14 05:48:55,biology,3.0
6738,5,30,2020-05-14 06:05:35,math,0.7
6739,1,15,2020-05-14 06:22:15,math,0.7
6740,6,14,2020-05-14 06:38:55,math,2.9
6741,2,19,2020-05-14 06:55:35,math,0.7
6742,4,2,2020-05-14 07:12:15,math,1.5
6743,4,2,2020-05-14 07:28:55,math,0.7
6744,0,35,2020-05-14 07:45:35,math,0.5
6745,9,8,2020-05-14 08:02:15,math,0.7
6746,9,8,2020-05-14 08:18:55,math,0.7
6747,5,30,2020-05-14 08:35:35,math,1.5
6748,1,15,2020-05-14 08:52:15,math,1.5
6749,8,3,2020-05-14 09:08:55,math,0.5
6750,7,31,2020-05-14 09:25:35,math,0.7
6751,5,30,2020-05-14 09:42:15,math,1.5
6752,0,35,2020-05-14 09:58:55,math,2.9
6753,9,8,2020-05-14 10:15:35,math,2.9
6754,5,30,2020-05-14 10:32:15,math,3.0
6755,3,39,2020-05-14 10:48:55,math,2.9
6756,1,15,2020-05-14 11:05:35,math,3.0
6757,7,31,2020-05-14 11:22:15,math,2.9
6758,0,35,2020-05-14 11:38:55,biology,3.0
6759,9,8,2020-05-14 11:55:35,math,2.9
6760,4,2,2020-05-14 12:12:15,math,0.7
6761,1,15,2020-05-14 12:28:55,math,3.0
6762,7,31,2020-05-14 12:45:35,math,0.5
6763,4,2,2020-05-14 13:02:15,math,0.5
6764,3,39,2020-05-14 13:18:55,math,1.5
6765,6,14,2020-05-14 13:35:35,math,0.5
6766,2,19,2020-05-14 13:52:15,math,0.5
6767,9,8,2020-05-14 14:08:55,biology,2.9
6768,1,15,2020-05-14 14:25:35,math,2.9
6769,3,39,2020-05-14 14:42:15,math,0.5
6770,2,19,2020-05-14 14:58:55,math,0.5
6771,8,3,2020-05-14 15:15:35,math,1.5
6772,8,3,2020-05-14 15:32:15,biology,2.9
6773,6,14,2020-05-14 15:48:55,math,3.0
6774,1,15,2020-05-14 16:05:35,math,0.5
6775,4,2,2020-05-14 16:22:15,math,0.7
6776,5,30,2020-05-14 16:38:55,math,1.5
6777,6,14,2020-05-14 16:55:35,math,0.7
6778,3,39,2020-05-14 17:12:15,math,0.7
6779,3,39,2020-05-14 17:28:55,math,1.5
6780,9,8,2020-05-14 17:45:35,math,1.5
6781,2,19,2020-05-14 18:02:15,math,0.7
6782,6,14,2020-05-14 18:18:55,math,0.7
6783,7,31,2020-05-14 18:35:35,math,2.9
6784,8,3,2020-05-14 18:52:15,math,1.5
6785,3,39,2020-05-14 19:08:55,math,2.9
6786,3,39,2020-05-14 19:25:35,math,1.5
6787,2,19,2020-05-14 19:42:15,math,0.5
6788,8,3,2020-05-14 19:58:55,math,0.5
6789,6,14,2020-05-14 20:15:35,math,0.7
6790,4,2,2020-05-14 20:32:15,math,0.5
6791,6,14,2020-05-14 20:48:55,math,2.9
6792,2,19,2020-05-14 21:05:35,math,0.7
6793,8,3,2020-05-14 21:22:15,math,0.7
6794,8,3,2020-05-14 21:38:55,math,1.5
6795,7,31,2020-05-14 21:55:35,math,1.5
6796,1,15,2020-05-14 22:12:15,biology,2.9
6797,1,15,2020-05-14 22:28:55,math,2.9
6798,9,8,2020-05-14 22:45:35,math,1.5
6799,0,35,2020-05-14 23:02:15,biology,2.9
6800,6,14,2020-05-14 23:18:55,biology,0.7
6801,4,2,2020-05-14 23:35:35,math,2.9
6802,8,3,2020-05-14 23:52:15,math,0.5
6803,7,31,2020-05-15 00:08:55,math,0.5
6804,2,19,2020-05-15 00:25:35,math,1.5
6805,4,2,2020-05-15 00:42:15,math,2.9
6806,9,8,2020-05-15 00:58:55,math,2.9
6807,4,2,2020-05-15 01:15:35,math,0.5
6808,2,19,2020-05-15 01:32:15,math,0.7
6809,8,3,2020-05-15 01:48:55,math,3.0
6810,9,8,2020-05-15 02:05:35,math,3.0
6811,7,31,2020-05-15 02:22:15,math,1.5
6812,4,2,2020-05-15 02:38:55,math,3.0
6813,5,30,2020-05-15 02:55:35,math,1.5
6814,0,35,2020-05-15 03:12:15,math,1.5
6815,1,15,2020-05-15 03:28:55,math,2.9
6816,2,19,2020-05-15 03:45:35,math,3.0
6817,4,2,2020-05-15 04:02:15,math,3.0
6818,6,14,2020-05-15 04:18:55,math,1.5
6819,9,8,2020-05-15 04:35:35,math,2.9
6820,0,35,2020-05-15 04:52:15,math,0.7
6821,5,30,2020-05-15 05:08:55,math,0.5
6822,0,35,2020-05-15 05:25:35,biology,2.9
6823,4,2,2020-05-15 05:42:15,math,0.5
6824,3,39,2020-05-15 05:58:55,math,2.9
6825,6,14,2020-05-15 06:15:35,math,0.5
6826,0,35,2020-05-15 06:32:15,math,2.9
6827,4,2,2020-05-15 06:48:55,math,2.9
6828,4,2,2020-05-15 07:05:35,math,1.5
6829,7,31,2020-05-15 07:22:15,math,3.0
6830,6,14,2020-05-15 07:38:55,math,0.7
6831,2,19,2020-05-15 07:55:35,math,3.0
6832,3,39,2020-05-15 08:12:15,math,3.0
6833,3,39,2020-05-15 08:28:55,math,0.5
6834,3,39,2020-05-15 08:45:35,math,0.7
6835,7,31,2020-05-15 09:02:15,math,0.5
6836,9,8,2020-05-15 09:18:55,math,0.7
6837,0,35,2020-05-15 09:35:35,math,0.7
6838,7,31,2020-05-15 09:52:15,math,0.7
6839,4,2,2020-05-15 10:08:55,math,0.7
6840,2,19,2020-05-15 10:25:35,math,0.5
6841,5,30,2020-05-15 10:42:15,math,2.9
6842,7,31,2020-05-15 10:58:55,biology,1.5
6843,2,19,2020-05-15 11:15:35,math,0.7
6844,8,3,2020-05-15 11:32:15,math,1.5
6845,6,14,2020-05-15 11:48:55,biology,3.0
6846,5,30,2020-05-15 12:05:35,math,0.5
6847,7,31,2020-05-15 12:22:15,math,0.7
6848,5,30,2020-05-15 12:38:55,math,2.9
6849,6,14,2020-05-15 12:55:35,biology,0.5
6850,4,2,2020-05-15 13:12:15,math,2.9
6851,7,31,2020-05-15 13:28:55,math,1.5
6852,0,35,2020-05-15 13:45:35,math,3.0
6853,3,39,2020-05-15 14:02:15,math,3.0
6854,2,19,2020-05-15 14:18:55,biology,0.5
6855,9,8,2020-05-15 14:35:35,math,0.5
6856,4,2,2020-05-15 14:52:15,math,0.5
6857,2,19,2020-05-15 15:08:55,biology,3.0
6858,6,14,2020-05-15 15:25:35,math,0.5
6859,1,15,2020-05-15 15:42:15,math,0.7
6860,7,31,2020-05-15 15:58:55,math,2.9
6861,9,8,2020-05-15 16:15:35,math,0.7
6862,1,15,2020-05-15 16:32:15,math,2.9
6863,6,14,2020-05-15 16:48:55,math,1.5
6864,0,35,2020-05-15 17:05:35,math,0.7
6865,6,14,2020-05-15 17:22:15,math,2.9
6866,6,14,2020-05-15 17:38:55,biology,0.5
6867,9,8,2020-05-15 17:55:35,math,0.5
6868,8,3,2020-05-15 18:12:15,math,1.5
6869,4,2,2020-05-15 18:28:55,math,0.7
6870,8,3,2020-05-15 18:45:35,math,0.5
6871,8,3,2020-05-15 19:02:15,math,3.0
6872,1,15,2020-05-15 19:18:55,math,0.7
6873,9,8,2020-05-15 19:35:35,biology,1.5
6874,3,39,2020-05-15 19:52:15,math,1.5
6875,3,39,2020-05-15 20:08:55,math,0.5
6876,5,30,2020-05-15 20:25:35,biology,3.0
6877,4,2,2020-05-15 20:42:15,math,3.0
6878,1,15,2020-05-15 20:58:55,math,1.5
6879,8,3,2020-05-15 21:15:35,math,2.9
6880,8,3,2020-05-15 21:32:15,biology,0.7
6881,2,19,2020-05-15 21:48:55,math,0.5
6882,2,19,2020-05-15 22:05:35,biology,1.5
6883,2,19,2020-05-15 22:22:15,math,0.5
6884,5,30,2020-05-15 22:38:55,math,1.5
6885,7,31,2020-05-15 22:55:35,math,0.7
6886,5,30,2020-05-15 23:12:15,math,2.9
6887,4,2,2020-05-15 23:28:55,math,3.0
6888,4,2,2020-05-15 23:45:35,math,3.0
6889,9,8,2020-05-16 00:02:15,math,2.9
6890,4,2,2020-05-16 00:18:55,math,0.5
6891,3,39,2020-05-16 00:35:35,math,0.7
6892,7,31,2020-05-16 00:52:15,math,3.0
6893,0,35,2020-05-16 01:08:55,biology,3.0
6894,5,30,2020-05-16 01:25:35,math,0.5
6895,9,8,2020-05-16 01:42:15,math,0.5
6896,6,14,2020-05-16 01:58:55,math,3.0
6897,5,30,2020-05-16 02:15:35,math,0.5
6898,7,31,2020-05-16 02:32:15,math,0.7
6899,0,35,2020-05-16 02:48:55,math,1.5
6900,0,35,2020-05-16 03:05:35,math,0.5
6901,0,35,2020-05-16 03:22:15,math,1.5
6902,9,8,2020-05-16 03:38:55,math,1.5
6903,7,31,2020-05-16 03:55:35,math,2.9
6904,5,30,2020-05-16 04:12:15,math,0.5
6905,1,15,2020-05-16 04:28:55,math,0.7
6906,7,31,2020-05-16 04:45:35,math,0.7
6907,5,30,2020-05-16 05:02:15,math,0.5
6908,8,3,2020-05-16 05:18:55,math,0.5
6909,5,30,2020-05-16 05:35:35,math,0.7
6910,9,8,2020-05-16 05:52:15,math,2.9
6911,0,35,2020-05-16 06:08:55,math,2.9
6912,6,14,2020-05-16 06:25:35,math,0.5
6913,5,30,2020-05-16 06:42:15,math,3.0
6914,2,19,2020-05-16 06:58:55,math,3.0
6915,7,31,2020-05-16 07:15:35,math,0.5
6916,2,19,2020-05-16 07:32:15,math,1.5
6917,2,19,2020-05-16 07:48:55,math,0.5
6918,4,2,2020-05-16 08:05:35,math,0.5
6919,5,30,2020-05-16 08:22:15,math,2.9
6920,9,8,2020-05-16 08:38:55,math,0.7
6921,5,30,2020-05-16 08:55:35,math,0.7
6922,0,35,2020-05-16 09:12:15,math,2.9
6923,4,2,2020-05-16 09:28:55,math,0.5
6924,1,15,2020-05-16 09:45:35,math,2.9
6925,6,14,2020-05-16 10:02:15,math,0.5
6926,0,35,2020-05-16 10:18:55,math,2.9
6927,3,39,2020-05-16 10:35:35,math,1.5
6928,1,15,2020-05-16 10:52:15,math,1.5
6929,9,8,2020-05-16 11:08:55,math,0.5
6930,9,8,2020-05-16 11:25:35,math,3.0
6931,1,15,2020-05-16 11:42:15,math,2.9
6932,7,31,2020-05-16 11:58:55,biology,0.7
6933,8,3,2020-05-16 12:15:35,math,2.9
6934,9,8,2020-05-16 12:32:15,math,2.9
6935,9,8,2020-05-16 12:48:55,math,0.5
6936,0,35,2020-05-16 13:05:35,math,0.5
6937,2,19,2020-05-16 13:22:15,math,0.7
6938,4,2,2020-05-16 13:38:55,math,3.0
6939,1,15,2020-05-16 13:55:35,math,0.7
6940,6,14,2020-05-16 14:12:15,math,2.9
6941,0,35,2020-05-16 14:28:55,math,2.9
6942,6,14,2020-05-16 14:45:35,math,0.5
6943,8,3,2020-05-16 15:02:15,math,1.5
6944,8,3,2020-05-16 15:18:55,math,2.9
6945,0,35,2020-05-16 15:35:35,math,1.5
6946,6,14,2020-05-16 15:52:15,math,1.5
6947,7,31,2020-05-16 16:08:55,math,1.5
6948,1,15,2020-05-16 16:25:35,math,3.0
6949,9,8,2020-05-16 16:42:15,math,3.0
6950,7,31,2020-05-16 16:58:55,math,0.7
6951,4,2,2020-05-16 17:15:35,math,3.0
6952,2,19,2020-05-16 17:32:15,math,0.7
6953,4,2,2020-05-16 17:48:55,math,0.7
6954,4,2,2020-05-16 18:05:35,math,3.0
6955,2,19,2020-05-16 18:22:15,math,3.0
6956,4,2,2020-05-16 18:38:55,math,1.5
6957,3,39,2020-05-16 18:55:35,math,0.5
6958,7,31,2020-05-16 19:12:15,biology,2.9
6959,3,39,2020-05-16 19:28:55,math,3.0
6960,2,19,2020-05-16 19:45:35,biology,1.5
6961,7,31,2020-05-16 20:02:15,math,0.7
6962,8,3,2020-05-16 20:18:55,math,1.5
6963,0,35,2020-05-16 20:35:35,math,1.5
6964,2,19,2020-05-16 20:52:15,math,0.7
6965,4,2,2020-05-16 21:08:55,math,3.0
6966,4,2,2020-05-16 21:25:35,math,0.7
6967,9,8,2020-05-16 21:42:15,math,0.7
6968,4,2,2020-05-16 21:58:55,math,0.5
6969,1,15,2020-05-16 22:15:35,math,0.7
6970,3,39,2020-05-16 22:32:15,math,0.5
6971,1,15,2020-05-16 22:48:55,math,1.5
6972,3,39,2020-05-16 23:05:35,math,0.5
6973,0,35,2020-05-16 23:22:15,math,0.7
6974,0,35,2020-05-16 23:38:55,biology,2.9
6975,9,8,2020-05-16 23:55:35,math,0.7
6976,2,19,2020-05-17 00:12:15,biology,3.0
6977,2,19,2020-05-17 00:28:55,math,2.9
6978,5,30,2020-05-17 00:45:35,math,0.7
6979,2,19,2020-05-17 01:02:15,math,3.0
6980,1,15,2020-05-17 01:18:55,math,0.5
6981,5,30,2020-05-17 01:35:35,math,0.7
6982,2,19,2020-05-17 01:52:15,math,1.5
6983,9,8,2020-05-17 02:08:55,math,2.9
6984,2,19,2020-05-17 02:25:35,math,1.5
6985,1,15,2020-05-17 02:42:15,biology,1.5
6986,3,39,2020-05-17 02:58:55,math,0.7
6987,7,31,2020-05-17 03:15:35,math,3.0
6988,7,31,2020-05-17 03:32:15,math,0.7
6989,9,8,2020-05-17 03:48:55,math,0.5
6990,4,2,2020-05-17 04:05:35,math,2.9
6991,1,15,2020-05-17 04:22:15,math,0.7
6992,8,3,2020-05-17 04:38:55,biology,3.0
6993,1,15,2020-05-17 04:55:35,math,3.0
6994,7,31,2020-05-17 05:12:15,math,2.9
6995,1,15,2020-05-17 05:28:55,math,1.5
6996,4,2,2020-05-17 05:45:35,math,3.0
6997,7,31,2020-05-17 06:02:15,math,2.9
6998,9,8,2020-05-17 06:18:55,math,3.0
6999,0,35,2020-05-17 06:35:35,math,3.0
7000,3,39,2020-05-17 06:52:15,math,0.7
7001,0,35,2020-05-17 07:08:55,math,0.5
7002,3,39,2020-05-17 07:25:35,math,1.5
7003,9,8,2020-05-17 07:42:15,math,2.9
7004,2,19,2020-05-17 07:58:55,math,2.9
7005,2,19,2020-05-17 08:15:35,math,2.9
7006,8,3,2020-05-17 08:32:15,math,0.7
7007,4,2,2020-05-17 08:48:55,math,3.0
7008,8,3,2020-05-17 09:05:35,math,0.7
7009,8,3,2020-05-17 09:22:15,math,0.5
7010,4,2,2020-05-17 09:38:55,math,1.5
7011,7,31,2020-05-17 09:55:35,math,2.9
7012,8,3,2020-05-17 10:12:15,math,1.5
7013,3,39,2020-05-17 10:28:55,math,0.7
7014,6,14,2020-05-17 10:45:35,math,3.0
7015,5,30,2020-05-17 11:02:15,math,0.5
7016,5,30,2020-05-17 11:18:55,math,2.9
7017,9,8,2020-05-17 11:35:35,math,3.0
7018,0,35,2020-05-17 11:52:15,math,0.7
7019,7,31,2020-05-17 12:08:55,math,1.5
7020,5,30,2020-05-17 12:25:35,math,0.5
7021,7,31,2020-05-17 12:42:15,math,0.5
7022,0,35,2020-05-17 12:58:55,math,2.9
7023,9,8,2020-05-17 13:15:35,math,0.7
7024,0,35,2020-05-17 13:32:15,math,3.0
7025,9,8,2020-05-17 13:48:55,biology,0.5
7026,5,30,2020-05-17 14:05:35,math,1.5
7027,1,15,2020-05-17 14:22:15,math,0.5
7028,9,8,2020-05-17 14:38:55,math,3.0
7029,6,14,2020-05-17 14:55:35,math,0.5
7030,8,3,2020-05-17 15:12:15,math,0.7
7031,1,15,2020-05-17 15:28:55,math,0.7
7032,5,30,2020-05-17 15:45:35,math,0.7
7033,8,3,2020-05-17 16:02:15,math,0.5
7034,9,8,2020-05-17 16:18:55,math,2.9
7035,7,31,2020-05-17 16:35:35,math,0.5
7036,5,30,2020-05-17 16:52:15,math,3.0
7037,6,14,2020-05-17 17:08:55,math,2.9
7038,8,3,2020-05-17 17:25:35,math,2.9
7039,1,15,2020-05-17 17:42:15,math,2.9
7040,3,39,2020-05-17 17:58:55,math,0.7
7041,1,15,2020-05-17 18:15:35,math,3.0
7042,0,35,2020-05-17 18:32:15,math,1.5
7043,1,15,2020-05-17 18:48:55,math,3.0
7044,7,31,2020-05-17 19:05:35,math,3.0
7045,6,14,2020-05-17 19:22:15,math,3.0
7046,5,30,2020-05-17 19:38:55,math,0.5
7047,5,30,2020-05-17 19:55:35,biology,1.5
7048,8,3,2020-05-17 20:12:15,math,3.0
7049,3,39,2020-05-17 20:28:55,biology,1.5
7050,5,30,2020-05-17 20:45:35,math,0.5
7051,7,31,2020-05-17 21:02:15,math,0.7
7052,8,3,2020-05-17 21:18:55,math,1.5
7053,2,19,2020-05-17 21:35:35,math,0.7
7054,8,3,2020-05-17 21:52:15,math,1.5
7055,1,15,2020-05-17 22:08:55,biology,2.9
7056,0,35,2020-05-17 22:25:35,math,2.9
7057,7,31,2020-05-17 22:42:15,math,1.5
7058,4,2,2020-05-17 22:58:55,math,3.0
7059,0,35,2020-05-17 23:15:35,math,2.9
7060,4,2,2020-05-17 23:32:15,math,3.0
7061,9,8,2020-05-17 23:48:55,math,1.5
7062,6,14,2020-05-18 00:05:35,math,2.9
7063,4,2,2020-05-18 00:22:15,math,0.5
7064,2,19,2020-05-18 00:38:55,math,0.7
7065,7,31,2020-05-18 00:55:35,math,2.9
7066,1,15,2020-05-18 01:12:15,math,2.9
7067,6,14,2020-05-18 01:28:55,math,3.0
7068,2,19,2020-05-18 01:45:35,math,0.7
7069,6,14,2020-05-18 02:02:15,math,1.5
7070,3,39,2020-05-18 02:18:55,math,0.7
7071,3,39,2020-05-18 02:35:35,math,1.5
7072,8,3,2020-05-18 02:52:15,math,0.5
7073,0,35,2020-05-18 03:08:55,biology,1.5
7074,9,8,2020-05-18 03:25:35,biology,2.9
7075,8,3,2020-05-18 03:42:15,math,1.5
7076,7,31,2020-05-18 03:58:55,math,1.5
7077,9,8,2020-05-18 04:15:35,math,1.5
7078,1,15,2020-05-18 04:32:15,math,1.5
7079,8,3,2020-05-18 04:48:55,math,0.5
7080,8,3,2020-05-18 05:05:35,biology,0.7
7081,7,31,2020-05-18 05:22:15,math,0.7
7082,7,31,2020-05-18 05:38:55,math,0.7
7083,8,3,2020-05-18 05:55:35,math,1.5
7084,7,31,2020-05-18 06:12:15,math,3.0
7085,4,2,2020-05-18 06:28:55,math,0.5
7086,8,3,2020-05-18 06:45:35,math,2.9
7087,3,39,2020-05-18 07:02:15,math,3.0
7088,6,14,2020-05-18 07:18:55,math,2.9
7089,6,14,2020-05-18 07:35:35,math,0.5
7090,5,30,2020-05-18 07:52:15,math,0.5
7091,8,3,2020-05-18 08:08:55,math,3.0
7092,5,30,2020-05-18 08:25:35,math,2.9
7093,3,39,2020-05-18 08:42:15,math,1.5
7094,8,3,2020-05-18 08:58:55,math,0.7
7095,9,8,2020-05-18 09:15:35,math,0.5
7096,9,8,2020-05-18 09:32:15,math,2.9
7097,0,35,2020-05-18 09:48:55,math,0.7
7098,5,30,2020-05-18 10:05:35,math,2.9
7099,2,19,2020-05-18 10:22:15,math,2.9
7100,5,30,2020-05-18 10:38:55,math,1.5
7101,1,15,2020-05-18 10:55:35,math,3.0
7102,1,15,2020-05-18 11:12:15,math,3.0
7103,2,19,2020-05-18 11:28:55,math,3.0
7104,7,31,2020-05-18 11:45:35,biology,3.0
7105,4,2,2020-05-18 12:02:15,math,1.5
7106,0,35,2020-05-18 12:18:55,math,0.7
7107,7,31,2020-05-18 12:35:35,math,2.9
7108,3,39,2020-05-18 12:52:15,math,3.0
7109,2,19,2020-05-18 13:08:55,math,3.0
7110,1,15,2020-05-18 13:25:35,math,0.7
7111,9,8,2020-05-18 13:42:15,math,0.7
7112,8,3,2020-05-18 13:58:55,biology,0.5
7113,7,31,2020-05-18 14:15:35,math,2.9
7114,4,2,2020-05-18 14:32:15,math,0.7
7115,7,31,2020-05-18 14:48:55,biology,1.5
7116,4,2,2020-05-18 15:05:35,math,0.7
7117,7,31,2020-05-18 15:22:15,math,0.7
7118,5,30,2020-05-18 15:38:55,math,0.7
7119,7,31,2020-05-18 15:55:35,math,2.9
7120,6,14,2020-05-18 16:12:15,math,3.0
7121,3,39,2020-05-18 16:28:55,biology,1.5
7122,9,8,2020-05-18 16:45:35,math,0.7
7123,5,30,2020-05-18 17:02:15,math,0.5
7124,3,39,2020-05-18 17:18:55,math,0.5
7125,4,2,2020-05-18 17:35:35,biology,1.5
7126,1,15,2020-05-18 17:52:15,math,0.7
7127,8,3,2020-05-18 18:08:55,math,0.7
7128,6,14,2020-05-18 18:25:35,math,0.5
7129,0,35,2020-05-18 18:42:15,math,3.0
7130,9,8,2020-05-18 18:58:55,math,3.0
7131,8,3,2020-05-18 19:15:35,math,0.5
7132,9,8,2020-05-18 19:32:15,math,0.7
7133,8,3,2020-05-18 19:48:55,biology,2.9
7134,2,19,2020-05-18 20:05:35,math,0.7
7135,2,19,2020-05-18 20:22:15,math,2.9
7136,9,8,2020-05-18 20:38:55,math,0.7
7137,9,8,2020-05-18 20:55:35,math,0.5
7138,2,19,2020-05-18 21:12:15,math,0.5
7139,4,2,2020-05-18 21:28:55,math,0.7
7140,8,3,2020-05-18 21:45:35,math,1.5
7141,8,3,2020-05-18 22:02:15,math,2.9
7142,9,8,2020-05-18 22:18:55,math,1.5
7143,5,30,2020-05-18 22:35:35,math,3.0
7144,9,8,2020-05-18 22:52:15,math,1.5
7145,9,8,2020-05-18 23:08:55,math,3.0
7146,4,2,2020-05-18 23:25:35,math,2.9
7147,7,31,2020-05-18 23:42:15,math,1.5
7148,4,2,2020-05-18 23:58:55,biology,3.0
7149,5,30,2020-05-19 00:15:35,math,2.9
7150,2,19,2020-05-19 00:32:15,math,3.0
7151,9,8,2020-05-19 00:48:55,math,0.7
7152,4,2,2020-05-19 01:05:35,math,0.7
7153,9,8,2020-05-19 01:22:15,math,2.9
7154,4,2,2020-05-19 01:38:55,math,3.0
7155,9,8,2020-05-19 01:55:35,biology,3.0
7156,1,15,2020-05-19 02:12:15,math,0.7
7157,7,31,2020-05-19 02:28:55,math,3.0
7158,1,15,2020-05-19 02:45:35,math,3.0
7159,3,39,2020-05-19 03:02:15,math,1.5
7160,7,31,2020-05-19 03:18:55,math,0.5
7161,4,2,2020-05-19 03:35:35,math,2.9
7162,2,19,2020-05-19 03:52:15,math,1.5
7163,8,3,2020-05-19 04:08:55,math,1.5
7164,4,2,2020-05-19 04:25:35,math,0.5
7165,3,39,2020-05-19 04:42:15,biology,0.7
7166,5,30,2020-05-19 04:58:55,math,3.0
7167,2,19,2020-05-19 05:15:35,math,1.5
7168,9,8,2020-05-19 05:32:15,math,0.5
7169,8,3,2020-05-19 05:48:55,math,2.9
7170,3,39,2020-05-19 06:05:35,math,0.7
7171,8,3,2020-05-19 06:22:15,math,0.5
7172,3,39,2020-05-19 06:38:55,math,2.9
7173,0,35,2020-05-19 06:55:35,math,2.9
7174,4,2,2020-05-19 07:12:15,math,0.5
7175,4,2,2020-05-19 07:28:55,math,0.7
7176,3,39,2020-05-19 07:45:35,math,1.5
7177,7,31,2020-05-19 08:02:15,math,0.7
7178,9,8,2020-05-19 08:18:55,math,0.5
7179,9,8,2020-05-19 08:35:35,math,1.5
7180,8,3,2020-05-19 08:52:15,biology,1.5
7181,8,3,2020-05-19 09:08:55,math,2.9
7182,7,31,2020-05-19 09:25:35,math,1.5
7183,4,2,2020-05-19 09:42:15,math,0.7
7184,8,3,2020-05-19 09:58:55,math,2.9
7185,7,31,2020-05-19 10:15:35,math,0.5
7186,7,31,2020-05-19 10:32:15,math,0.5
7187,9,8,2020-05-19 10:48:55,math,0.7
7188,0,35,2020-05-19 11:05:35,math,0.5
7189,2,19,2020-05-19 11:22:15,math,1.5
7190,7,31,2020-05-19 11:38:55,math,3.0
7191,6,14,2020-05-19 11:55:35,math,0.5
7192,3,39,2020-05-19 12:12:15,math,0.7
7193,3,39,2020-05-19 12:28:55,math,2.9
7194,5,30,2020-05-19 12:45:35,math,2.9
7195,3,39,2020-05-19 13:02:15,math,1.5
7196,9,8,2020-05-19 13:18:55,biology,1.5
7197,2,19,2020-05-19 13:35:35,math,2.9
7198,5,30,2020-05-19 13:52:15,math,2.9
7199,9,8,2020-05-19 14:08:55,math,3.0
7200,4,2,2020-05-19 14:25:35,math,0.5
7201,6,14,2020-05-19 14:42:15,math,3.0
7202,3,39,2020-05-19 14:58:55,math,0.5
7203,0,35,2020-05-19 15:15:35,math,2.9
7204,3,39,2020-05-19 15:32:15,math,0.7
7205,7,31,2020-05-19 15:48:55,math,1.5
7206,6,14,2020-05-19 16:05:35,math,0.5
7207,9,8,2020-05-19 16:22:15,biology,1.5
7208,2,19,2020-05-19 16:38:55,biology,2.9
7209,8,3,2020-05-19 16:55:35,math,0.5
7210,2,19,2020-05-19 17:12:15,math,0.7
7211,2,19,2020-05-19 17:28:55,math,3.0
7212,6,14,2020-05-19 17:45:35,math,0.5
7213,3,39,2020-05-19 18:02:15,math,1.5
7214,4,2,2020-05-19 18:18:55,math,0.5
7215,9,8,2020-05-19 18:35:35,math,0.5
7216,6,14,2020-05-19 18:52:15,math,3.0
7217,9,8,2020-05-19 19:08:55,biology,0.5
7218,1,15,2020-05-19 19:25:35,math,2.9
7219,5,30,2020-05-19 19:42:15,math,1.5
7220,4,2,2020-05-19 19:58:55,math,1.5
7221,0,35,2020-05-19 20:15:35,math,3.0
